"gene_id"	"InterproScan.GO.ID"
"LOC111118817"	"GO:0005262;GO:0005515;GO:0016020;GO:0070588"
"LOC111118818"	"GO:0016301;GO:0032958"
"LOC111118820"	"GO:0005515"
"LOC111118821"	"unknown"
"LOC111118822"	"unknown"
"LOC111118823"	"unknown"
"LOC111118824"	"unknown"
"LOC111118825"	"GO:0005515"
"LOC111118826"	"GO:0004957;GO:0007187;GO:0016021"
"LOC111118803"	"unknown"
"LOC111118830"	"GO:0006897;GO:0030128"
"LOC111118831"	"unknown"
"LOC111118829"	"unknown"
"LOC111118832"	"GO:0003676;GO:0005634;GO:0006357"
"LOC111118833"	"unknown"
"LOC111118834"	"GO:0005515;GO:0006511;GO:0016579;GO:0036459"
"LOC111118835"	"unknown"
"LOC111118836"	"unknown"
"LOC111118837"	"unknown"
"LOC111118839"	"GO:0004930;GO:0007166;GO:0007186;GO:0016021"
"LOC111118840"	"unknown"
"LOC111118841"	"unknown"
"LOC111118838"	"unknown"
"LOC111118842"	"unknown"
"LOC111118843"	"GO:0000922;GO:0005813;GO:0005874;GO:0032467"
"LOC111118844"	"unknown"
"LOC111118846"	"unknown"
"LOC111118847"	"unknown"
"LOC111118845"	"GO:0005515"
"LOC111118848"	"GO:0000184;GO:0004674;GO:0005515;GO:0009069;GO:0016310"
"LOC111118849"	"GO:0000184;GO:0004674;GO:0005515;GO:0009069;GO:0016310"
"LOC111118850"	"GO:0005509;GO:0005515"
"LOC111118851"	"GO:0005216;GO:0005515;GO:0006811;GO:0016021"
"LOC111118852"	"GO:0005515"
"LOC111118855"	"unknown"
"LOC111118856"	"unknown"
"LOC111118853"	"GO:0005515"
"LOC111118857"	"GO:0003676"
"LOC111118858"	"GO:0005515"
"LOC111118859"	"unknown"
"LOC111118860"	"GO:0003677"
"LOC111118861"	"unknown"
"LOC111118862"	"unknown"
"LOC111118863"	"unknown"
"LOC111118866"	"GO:0003924;GO:0005525;GO:0007165;GO:0016020"
"LOC111118867"	"unknown"
"LOC111118864"	"GO:0005515;GO:0016567;GO:0031463"
"LOC111118868"	"GO:0005524;GO:0016021;GO:0042626;GO:0055085"
"LOC111118869"	"unknown"
"LOC111118870"	"GO:0005622;GO:0006886"
"LOC111118871"	"GO:0005515"
"LOC111118872"	"GO:0043461"
"LOC111118874"	"unknown"
"LOC111118875"	"unknown"
"LOC111118876"	"GO:0003676"
"LOC111118877"	"unknown"
"LOC111118878"	"GO:0006353;GO:0008270"
"LOC111118879"	"GO:0003676"
"LOC111118880"	"unknown"
"LOC111118881"	"GO:0005507;GO:0016491;GO:0055114"
"LOC111118882"	"unknown"
"LOC111118883"	"unknown"
"LOC111118884"	"unknown"
"LOC111118885"	"unknown"
"LOC111118886"	"unknown"
"LOC111118887"	"GO:0030992;GO:0042073"
"LOC111118891"	"unknown"
"LOC111118892"	"GO:0005515"
"LOC111118893"	"GO:0005515;GO:0005525"
"LOC111118894"	"GO:0005509;GO:0005515;GO:0005518;GO:0005581;GO:0062023"
"LOC111118895"	"unknown"
"LOC111118896"	"unknown"
"LOC111118897"	"GO:0046854"
"LOC111118898"	"unknown"
"LOC111118899"	"GO:0005515;GO:0007165"
"LOC111118900"	"GO:0005515;GO:0007165"
"LOC111118873"	"unknown"
"LOC111118901"	"unknown"
"LOC111118902"	"unknown"
"LOC111118903"	"unknown"
"LOC111118904"	"GO:0005515;GO:0006520;GO:0008270;GO:0016829"
"LOC111118905"	"GO:0005524;GO:0006298;GO:0016887;GO:0030983;GO:0032300"
"LOC111118906"	"GO:0016787"
"LOC111118907"	"GO:0003908;GO:0006281"
"LOC111118908"	"GO:0005509;GO:0016020"
"LOC111118909"	"GO:0005515;GO:0006511;GO:0061630"
"LOC111118910"	"unknown"
"LOC111118911"	"GO:0035091;GO:0042147"
"LOC111118912"	"GO:0003723;GO:0005515"
"LOC111118913"	"GO:0007094"
"LOC111118914"	"GO:0005515"
"LOC111118915"	"GO:0007094"
"LOC111118916"	"GO:0003774;GO:0005524;GO:0016459;GO:0051015"
"LOC111118917"	"unknown"
"LOC111118918"	"GO:0003676;GO:0005515;GO:0046872"
"LOC111118919"	"unknown"
"LOC111118920"	"GO:0000724;GO:0030915"
"LOC111118921"	"GO:0005515;GO:0007165"
"LOC111118923"	"GO:0005375;GO:0016021;GO:0035434"
"LOC111118924"	"GO:0004312;GO:0005835;GO:0006633;GO:0016491;GO:0016788;GO:0031177;GO:0042967;GO:0055114"
"LOC111118925"	"GO:0003774;GO:0005515;GO:0005524;GO:0016459"
"LOC111118922"	"unknown"
"LOC111118926"	"GO:0003676"
"LOC111118927"	"unknown"
"LOC111118928"	"unknown"
"LOC111118929"	"unknown"
"LOC111118930"	"unknown"
"LOC111118932"	"GO:0003677;GO:0005604;GO:0007154;GO:0007160;GO:0015667;GO:0016021;GO:0090124"
"LOC111118933"	"GO:0005509;GO:0005886;GO:0007156"
"LOC111118934"	"GO:0016491;GO:0050662;GO:0055114"
"LOC111118931"	"unknown"
"LOC111118935"	"GO:0016746"
"LOC111118936"	"unknown"
"LOC111118937"	"unknown"
"LOC111118938"	"unknown"
"LOC111118941"	"GO:0005509;GO:0007156;GO:0016020"
"LOC111118939"	"GO:0003676"
"LOC111118942"	"unknown"
"LOC111118943"	"GO:0003676"
"LOC111118944"	"unknown"
"LOC111118945"	"GO:0000045;GO:0000422"
"LOC111118946"	"GO:0016020;GO:0016757"
"LOC111118948"	"GO:0008270;GO:0016020;GO:0016757;GO:0042981"
"LOC111118949"	"unknown"
"LOC111118950"	"GO:0004888;GO:0005230;GO:0007165;GO:0016021;GO:0034220"
"LOC111118952"	"GO:0004930;GO:0007166;GO:0007186;GO:0016021"
"LOC111118953"	"GO:0004888;GO:0005230;GO:0007165;GO:0016021;GO:0034220"
"LOC111118955"	"GO:0006629;GO:0016717;GO:0055114"
"LOC111118956"	"GO:0006629;GO:0016717;GO:0055114"
"LOC111118957"	"GO:0007094"
"LOC111118959"	"GO:0003700;GO:0005634;GO:0005667;GO:0006355;GO:0006355"
"LOC111118962"	"GO:0005739"
"LOC111118964"	"GO:0046872"
"LOC111118965"	"unknown"
"LOC111118963"	"GO:0004815;GO:0005524;GO:0005737;GO:0006422;GO:0006522;GO:0006531"
"LOC111118966"	"GO:0003676"
"LOC111118967"	"unknown"
"LOC111118968"	"GO:0003676;GO:0015074"
"LOC111118969"	"unknown"
"LOC111118970"	"GO:0003777;GO:0005524;GO:0005874;GO:0007018;GO:0008017;GO:0045298"
"LOC111118971"	"GO:0006886;GO:0016192;GO:0030131"
"LOC111118973"	"unknown"
"LOC111118975"	"GO:0003777;GO:0005524;GO:0005874;GO:0007018;GO:0008017;GO:0045298"
"LOC111118972"	"unknown"
"LOC111118976"	"GO:0005764;GO:0006665"
"LOC111118977"	"GO:0008270"
"LOC111118978"	"GO:0055114"
"LOC111118979"	"GO:0003677;GO:0006352"
"LOC111118980"	"unknown"
"LOC111118951"	"unknown"
"LOC111118981"	"GO:0046854"
"LOC111118983"	"GO:0003735;GO:0005840;GO:0006412;GO:0042254"
"LOC111118984"	"unknown"
"LOC111118982"	"GO:0016021"
"LOC111118985"	"unknown"
"LOC111118986"	"unknown"
"LOC111118987"	"GO:0004930;GO:0007166;GO:0007186;GO:0016021"
"LOC111118988"	"GO:0004930;GO:0007166;GO:0007186;GO:0016021"
"LOC111118989"	"unknown"
"LOC111118990"	"GO:0003723;GO:0005634;GO:0006397"
"LOC111118992"	"GO:0008146"
"LOC111118993"	"unknown"
"LOC111118994"	"GO:0004957;GO:0007187;GO:0016021"
"LOC111118995"	"GO:0070403"
"LOC111118998"	"unknown"
"LOC111118999"	"GO:0015267;GO:0016020;GO:0055085"
"LOC111119000"	"unknown"
"LOC111118997"	"unknown"
"LOC111119001"	"GO:0016021;GO:0055085"
"LOC111119002"	"unknown"
"LOC111119003"	"unknown"
"LOC111119004"	"unknown"
"LOC111119005"	"unknown"
"LOC111119006"	"unknown"
"LOC111119008"	"GO:0007186;GO:0035556"
"LOC111119007"	"GO:0016021"
"LOC111119009"	"unknown"
"LOC111119010"	"GO:0000166;GO:0003677;GO:0003887;GO:0006260;GO:0042575"
"LOC111119011"	"GO:0055114"
"LOC111119012"	"GO:0005044;GO:0007165;GO:0016020"
"LOC111119014"	"GO:0004553;GO:0005975;GO:0030246"
"LOC111119013"	"GO:0005506;GO:0008610;GO:0016491;GO:0055114"
"LOC111119015"	"GO:0005509"
"LOC111119016"	"GO:0005515;GO:0005524;GO:0006139;GO:0019205"
"LOC111119018"	"GO:0000398;GO:0005681"
"LOC111119019"	"GO:0004601;GO:0005515;GO:0006804;GO:0006979;GO:0020037;GO:0055114"
"LOC111119021"	"unknown"
"LOC111119020"	"GO:0003676;GO:0008270"
"LOC111119022"	"GO:0004222;GO:0006508;GO:0046872"
"LOC111119023"	"GO:0003743;GO:0005840;GO:0005852;GO:0006446;GO:0031369"
"LOC111119024"	"GO:0005634;GO:0006281"
"LOC111119025"	"GO:0008270"
"LOC111119026"	"GO:0001731;GO:0003743;GO:0005515;GO:0005840;GO:0006446"
"LOC111119027"	"GO:0000118;GO:0004407;GO:0016575"
"LOC111119029"	"GO:0003676"
"LOC111119030"	"GO:0005085;GO:0043087"
"LOC111119028"	"GO:0005509"
"LOC111119031"	"GO:0006506;GO:0016021;GO:0016746"
"LOC111119032"	"GO:0016747"
"LOC111119033"	"GO:0005515"
"LOC111119034"	"unknown"
"LOC111119035"	"unknown"
"LOC111119036"	"unknown"
"LOC111119038"	"GO:0003676"
"LOC111119039"	"GO:0008612;GO:0019135"
"LOC111119040"	"GO:0003723;GO:0003735;GO:0006412;GO:0015935;GO:0042254"
"LOC111119037"	"unknown"
"LOC111119041"	"unknown"
"LOC111119042"	"unknown"
"LOC111119043"	"unknown"
"LOC111119044"	"unknown"
"LOC111119045"	"unknown"
"LOC111119046"	"unknown"
"LOC111119049"	"unknown"
"LOC111119050"	"GO:0004713;GO:0005515;GO:0005524;GO:0006468"
"LOC111119047"	"unknown"
"LOC111119051"	"GO:0000786;GO:0003677;GO:0005634;GO:0046982"
"LOC111119052"	"unknown"
"LOC111119053"	"unknown"
"LOC111119054"	"GO:0016021"
"LOC111119055"	"GO:0000398;GO:0000956"
"LOC111119056"	"unknown"
"LOC111119058"	"GO:0005484;GO:0005794;GO:0006886;GO:0016020;GO:0016192"
"LOC111119059"	"GO:0003735;GO:0005840;GO:0006412;GO:0042254"
"LOC111119057"	"GO:0005515"
"LOC111119060"	"unknown"
"LOC111119061"	"GO:0005509"
"LOC111119063"	"GO:0004784;GO:0006801;GO:0046872;GO:0055114"
"LOC111119064"	"GO:0004970;GO:0006811;GO:0007165;GO:0007268;GO:0016020"
"LOC111119065"	"unknown"
"LOC111119067"	"unknown"
"LOC111119068"	"unknown"
"LOC111119069"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111119066"	"GO:0005515;GO:0006974"
"LOC111119070"	"GO:0003700;GO:0005667;GO:0006355;GO:0006355;GO:0043565"
"LOC111119072"	"GO:0004713;GO:0005515;GO:0005524;GO:0006468"
"LOC111119073"	"GO:0008270"
"LOC111119074"	"GO:0005515;GO:0046872"
"LOC111119075"	"unknown"
"LOC111119076"	"unknown"
"LOC111119077"	"GO:0007165"
"LOC111119078"	"unknown"
"LOC111119079"	"GO:0008270;GO:0016491;GO:0055114"
"LOC111119080"	"GO:0005515;GO:0007165"
"LOC111119082"	"GO:0005509"
"LOC111119083"	"GO:0003746;GO:0005840;GO:0006452;GO:0043022;GO:0045901;GO:0045905"
"LOC111119084"	"GO:0004713;GO:0005515;GO:0005524;GO:0006468"
"LOC111119081"	"GO:0005506;GO:0008610;GO:0016491;GO:0055114"
"LOC111119085"	"GO:0016021;GO:0055085"
"LOC111119086"	"GO:0001875;GO:0002755;GO:0004888;GO:0005515;GO:0031663;GO:0034142;GO:0042116;GO:0046696;GO:0050707;GO:0050829"
"LOC111119087"	"GO:0003712;GO:0005509;GO:0005667;GO:0006355;GO:0006357;GO:0007154;GO:0016020;GO:0016592;GO:0042981"
"LOC111119088"	"GO:0016491;GO:0055114"
"LOC111119090"	"unknown"
"LOC111119091"	"unknown"
"LOC111119089"	"unknown"
"LOC111119092"	"GO:0003676"
"LOC111119093"	"GO:0003700;GO:0006355;GO:0006355;GO:0016602;GO:0046982"
"LOC111119094"	"unknown"
"LOC111119095"	"unknown"
"LOC111119071"	"GO:0003735;GO:0005840;GO:0006412;GO:0042254"
"LOC111119096"	"GO:0004930;GO:0005515;GO:0007186;GO:0016021"
"LOC111119098"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111119097"	"GO:0006118;GO:0009916;GO:0055114"
"LOC111119099"	"unknown"
"LOC111119100"	"GO:0004096;GO:0005515;GO:0006568;GO:0006804;GO:0006979;GO:0015947;GO:0020037;GO:0055114"
"LOC111119101"	"GO:0046872"
"LOC111119102"	"GO:0005515"
"LOC111119104"	"GO:0005515"
"LOC111119103"	"unknown"
"LOC111119105"	"unknown"
"LOC111119106"	"GO:0005515;GO:0048188;GO:0051568"
"LOC111119107"	"GO:0006118;GO:0006520;GO:0016639;GO:0055114"
"LOC111119108"	"GO:0004674;GO:0005524;GO:0006468;GO:0009069"
"LOC111119109"	"GO:0007187;GO:0007268;GO:0008188;GO:0016021"
"LOC111119110"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111119111"	"GO:0007187;GO:0007268;GO:0008188;GO:0016021"
"LOC111119112"	"unknown"
"LOC111119114"	"GO:0016021"
"LOC111119115"	"GO:0008299"
"LOC111119116"	"GO:0005515"
"LOC111119117"	"GO:0016021"
"LOC111119118"	"GO:0000276;GO:0015078;GO:0015986;GO:1902600"
"LOC111119120"	"GO:0005515;GO:0051260"
"LOC111119121"	"unknown"
"LOC111119122"	"unknown"
"LOC111119119"	"unknown"
"LOC111119123"	"GO:0000786;GO:0003677;GO:0046982"
"LOC111119124"	"unknown"
"LOC111119126"	"GO:0003677;GO:0003917;GO:0005694;GO:0006265;GO:0008270;GO:0016021"
"LOC111119125"	"GO:0005515"
"LOC111119129"	"GO:0008119"
"LOC111119130"	"GO:0008119"
"LOC111119131"	"GO:0004252;GO:0005044;GO:0005515;GO:0006508;GO:0007165;GO:0016020"
"LOC111119132"	"GO:0008270"
"LOC111119134"	"unknown"
"LOC111119135"	"GO:0005216;GO:0006811;GO:0016020;GO:0055085"
"LOC111119136"	"unknown"
"LOC111119137"	"unknown"
"LOC111119138"	"unknown"
"LOC111119139"	"GO:0003824"
"LOC111119140"	"GO:0016021"
"LOC111119143"	"unknown"
"LOC111119144"	"unknown"
"LOC111119142"	"unknown"
"LOC111119145"	"GO:0005509"
"LOC111119146"	"unknown"
"LOC111119147"	"GO:0000045;GO:0000407;GO:0005515;GO:0032266;GO:0080025"
"LOC111119148"	"GO:0005515;GO:0005737;GO:0007165"
"LOC111119149"	"unknown"
"LOC111119150"	"GO:0005634;GO:0042254"
"LOC111119151"	"GO:0003677;GO:0005634;GO:0006367;GO:0032968"
"LOC111119152"	"GO:0016491;GO:0055114"
"LOC111119153"	"GO:0005094;GO:0005737"
"LOC111119154"	"GO:0004621;GO:0005576;GO:0009395"
"LOC111119156"	"GO:0019901;GO:0061098"
"LOC111119157"	"GO:0003677;GO:0003713;GO:0005515;GO:0005634;GO:0005667;GO:0045893"
"LOC111119158"	"unknown"
"LOC111119159"	"GO:0003676;GO:0008270;GO:0016779"
"LOC111119160"	"GO:0003676"
"LOC111119162"	"unknown"
"LOC111119141"	"unknown"
"LOC111119161"	"GO:0005515;GO:0034464;GO:1905515"
"LOC111119163"	"GO:0005515"
"LOC111119164"	"unknown"
"LOC111119166"	"GO:0003676;GO:0005515"
"LOC111119168"	"GO:1902979"
"LOC111119169"	"GO:0016021"
"LOC111119170"	"GO:0005515;GO:0008270"
"LOC111119172"	"GO:0006812;GO:0006885;GO:0015299;GO:0016021;GO:0055085"
"LOC111119173"	"GO:0000786;GO:0003677;GO:0005634;GO:0006334"
"LOC111119174"	"GO:0000786;GO:0003677;GO:0005634;GO:0006352;GO:0046982"
"LOC111119171"	"GO:0005516;GO:0060271"
"LOC111119175"	"GO:0007155"
"LOC111119176"	"unknown"
"LOC111119177"	"GO:0005509;GO:0005515;GO:0035556"
"LOC111119178"	"GO:0004553;GO:0005975;GO:0030246"
"LOC111119179"	"GO:0006118;GO:0009055;GO:0051537"
"LOC111119180"	"unknown"
"LOC111119182"	"unknown"
"LOC111119183"	"GO:0003713;GO:0005634;GO:0005667;GO:0045893"
"LOC111119181"	"GO:0005887;GO:0030171;GO:1902600"
"LOC111119184"	"GO:0005515"
"LOC111119185"	"unknown"
"LOC111119186"	"GO:0005515"
"LOC111119187"	"unknown"
"LOC111119189"	"unknown"
"LOC111119190"	"GO:0003824;GO:0006596"
"LOC111119192"	"GO:0004713;GO:0005524;GO:0006468"
"LOC111119193"	"GO:0004806;GO:0016042;GO:0046486"
"LOC111119191"	"GO:0005506;GO:0008610;GO:0016491;GO:0055114"
"LOC111119194"	"GO:0016579;GO:0036459"
"LOC111119195"	"GO:0003676"
"LOC111119196"	"unknown"
"LOC111119197"	"unknown"
"LOC111119198"	"GO:0003700;GO:0005634;GO:0005667;GO:0006355;GO:0006355;GO:0043565"
"LOC111119199"	"GO:0007187;GO:0008528;GO:0016021"
"LOC111119200"	"GO:0003676"
"LOC111119201"	"GO:0005506;GO:0008610;GO:0016491;GO:0055114"
"LOC111119203"	"GO:0007165;GO:0030159;GO:0030877"
"LOC111119204"	"GO:0001522;GO:0003723;GO:0009982"
"LOC111119205"	"unknown"
"LOC111119206"	"GO:0005509"
"LOC111119207"	"GO:0016579;GO:0036459"
"LOC111119208"	"GO:0016020"
"LOC111119209"	"GO:0005515"
"LOC111119211"	"unknown"
"LOC111119212"	"unknown"
"LOC111119213"	"GO:0005741;GO:0006886"
"LOC111119214"	"GO:0006611;GO:0008536;GO:0008565"
"LOC111119215"	"GO:0004725;GO:0006470;GO:0006570;GO:0008138"
"LOC111119216"	"unknown"
"LOC111119217"	"GO:0016020"
"LOC111119218"	"unknown"
"LOC111119220"	"GO:0005524;GO:0016020;GO:0016887"
"LOC111119223"	"GO:0005524;GO:0016020;GO:0016887"
"LOC111119225"	"GO:0003713;GO:0005634;GO:0005667;GO:0045893"
"LOC111119222"	"unknown"
"LOC111119226"	"GO:0005515"
"LOC111119228"	"unknown"
"LOC111119227"	"unknown"
"LOC111119229"	"unknown"
"LOC111119230"	"GO:0005515"
"LOC111119231"	"unknown"
"LOC111119232"	"GO:0005524;GO:0006298;GO:0016887;GO:0030983;GO:0032300"
"LOC111119233"	"GO:0016787"
"LOC111119234"	"GO:0005515"
"LOC111119235"	"GO:0005887"
"LOC111119236"	"GO:0006118;GO:0009916;GO:0055114"
"LOC111119238"	"GO:0004560;GO:0006004"
"LOC111119239"	"GO:0004713;GO:0005515;GO:0005524;GO:0006468"
"LOC111119240"	"unknown"
"LOC111119241"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111119242"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111119243"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111119244"	"unknown"
"LOC111119245"	"GO:0004713;GO:0005524;GO:0006468"
"LOC111119248"	"GO:0000723;GO:0003677;GO:0004003;GO:0005524;GO:0005634;GO:0005657;GO:0006260;GO:0006281;GO:0006310"
"LOC111119246"	"unknown"
"LOC111119249"	"GO:0008270"
"LOC111119250"	"GO:0031110"
"LOC111119251"	"unknown"
"LOC111119253"	"GO:0007165;GO:0008270;GO:0016491;GO:0055114"
"LOC111119254"	"GO:0004725;GO:0006470;GO:0006570;GO:0008138"
"LOC111119255"	"unknown"
"LOC111119252"	"GO:0000077;GO:0005730;GO:0030896"
"LOC111119256"	"unknown"
"LOC111119237"	"unknown"
"LOC111119258"	"GO:0005515;GO:0007165"
"LOC111119259"	"unknown"
"LOC111119257"	"unknown"
"LOC111119260"	"unknown"
"LOC111119261"	"unknown"
"LOC111119262"	"unknown"
"LOC111119263"	"GO:0003723;GO:0003724;GO:0005524;GO:0006401"
"LOC111119264"	"GO:0005515"
"LOC111119265"	"unknown"
"LOC111119267"	"unknown"
"LOC111119266"	"unknown"
"LOC111119268"	"unknown"
"LOC111119269"	"GO:0005515"
"LOC111119270"	"GO:0016787"
"LOC111119271"	"unknown"
"LOC111119272"	"GO:0005452;GO:0006821;GO:0015701;GO:0016021"
"LOC111119273"	"unknown"
"LOC111119275"	"unknown"
"LOC111119276"	"unknown"
"LOC111119274"	"unknown"
"LOC111119277"	"GO:0045454"
"LOC111119278"	"unknown"
"LOC111119280"	"GO:0035082"
"LOC111119281"	"GO:0005515;GO:0005634;GO:0051726"
"LOC111119282"	"unknown"
"LOC111119284"	"GO:0003987;GO:0006094;GO:0006096;GO:0016208;GO:0019427;GO:0019643"
"LOC111119285"	"GO:0004930;GO:0007166;GO:0007186;GO:0016021"
"LOC111119286"	"GO:0004725;GO:0005515;GO:0006470;GO:0006570"
"LOC111119283"	"unknown"
"LOC111119287"	"GO:0004725;GO:0006470;GO:0006570"
"LOC111119288"	"unknown"
"LOC111119289"	"unknown"
"LOC111119290"	"unknown"
"LOC111119291"	"GO:0003700;GO:0005667;GO:0006355;GO:0006355;GO:0043565"
"LOC111119292"	"unknown"
"LOC111119293"	"GO:0016021"
"LOC111119294"	"GO:0016021"
"LOC111119297"	"unknown"
"LOC111119295"	"unknown"
"LOC111119298"	"unknown"
"LOC111119301"	"GO:0005515"
"LOC111119300"	"GO:0005125;GO:0005576;GO:0007165"
"LOC111119302"	"GO:0004930;GO:0005515;GO:0007186;GO:0016021"
"LOC111119303"	"GO:0004930;GO:0007186;GO:0007601;GO:0016021"
"LOC111119304"	"GO:0004252;GO:0005515;GO:0006508"
"LOC111119305"	"GO:0005515"
"LOC111119306"	"GO:0008119"
"LOC111119308"	"GO:0008119"
"LOC111119309"	"GO:0008119"
"LOC111119307"	"unknown"
"LOC111119310"	"GO:0047617"
"LOC111119314"	"unknown"
"LOC111119315"	"unknown"
"LOC111119316"	"GO:0003723;GO:0004535;GO:0005634;GO:0005737;GO:0006402;GO:0046872;GO:0051252"
"LOC111119318"	"GO:0005515;GO:0046872"
"LOC111119317"	"unknown"
"LOC111119319"	"GO:0016021;GO:0016192"
"LOC111119320"	"GO:0004930;GO:0007186;GO:0007601;GO:0016021"
"LOC111119321"	"GO:0008270"
"LOC111119323"	"GO:0016021;GO:0016192"
"LOC111119299"	"unknown"
"LOC111119322"	"GO:0006486;GO:0008417;GO:0016020"
"LOC111119326"	"GO:0005524;GO:0006464"
"LOC111119327"	"GO:0005509"
"LOC111119328"	"GO:0008270"
"LOC111119330"	"unknown"
"LOC111119331"	"GO:0004674;GO:0005515;GO:0005524;GO:0006468;GO:0009069"
"LOC111119332"	"GO:0005507"
"LOC111119333"	"GO:0016021"
"LOC111119334"	"unknown"
"LOC111119336"	"unknown"
"LOC111119337"	"unknown"
"LOC111119338"	"GO:0005515"
"LOC111119339"	"unknown"
"LOC111119341"	"GO:0004402;GO:0006355;GO:0016573;GO:0042967;GO:0072487"
"LOC111119345"	"GO:0003677;GO:0006310;GO:0015074"
"LOC111119346"	"GO:0003677;GO:0006355"
"LOC111119347"	"GO:0006506;GO:0051377"
"LOC111119348"	"GO:0008430"
"LOC111119350"	"GO:0008430"
"LOC111119352"	"GO:0005515"
"LOC111119349"	"GO:0006464;GO:0008113;GO:0055114"
"LOC111119353"	"unknown"
"LOC111119354"	"GO:0004827;GO:0005524;GO:0005737;GO:0006433;GO:0006525;GO:0006560"
"LOC111119355"	"GO:0016491;GO:0055114"
"LOC111119356"	"GO:0005515"
"LOC111119357"	"GO:0001614;GO:0005216;GO:0005524;GO:0006811;GO:0007165;GO:0016020"
"LOC111119358"	"GO:0004649;GO:0005975"
"LOC111119359"	"GO:0003735;GO:0005840;GO:0006412;GO:0042254"
"LOC111119360"	"GO:0004725;GO:0006470;GO:0006570"
"LOC111119361"	"GO:0003995;GO:0006118;GO:0050660;GO:0055114"
"LOC111119362"	"unknown"
"LOC111119363"	"unknown"
"LOC111119364"	"unknown"
"LOC111119365"	"GO:0003676;GO:0004222;GO:0005524;GO:0006508"
"LOC111119366"	"GO:0017137;GO:0032456"
"LOC111119368"	"GO:0006118;GO:0009055;GO:0015035;GO:0035556;GO:0045454"
"LOC111119369"	"GO:0003924;GO:0005525"
"LOC111119371"	"GO:0005515"
"LOC111119367"	"unknown"
"LOC111119372"	"GO:0004713;GO:0005515;GO:0005524;GO:0006468"
"LOC111119373"	"GO:0016788"
"LOC111119374"	"GO:0005515"
"LOC111119375"	"GO:0004707;GO:0005524;GO:0006468;GO:0007178;GO:0009069"
"LOC111119376"	"unknown"
"LOC111119377"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111119378"	"unknown"
"LOC111119379"	"GO:0005506;GO:0016705;GO:0020037;GO:0055114"
"LOC111119380"	"GO:0005506;GO:0016705;GO:0020037;GO:0055114"
"LOC111119382"	"GO:0000785;GO:0003682;GO:0010468"
"LOC111119383"	"GO:0005515;GO:0046872"
"LOC111119384"	"GO:0008270"
"LOC111119381"	"GO:0008168"
"LOC111119385"	"GO:0008270"
"LOC111119386"	"GO:0008270"
"LOC111119387"	"GO:0008270"
"LOC111119388"	"GO:0046872"
"LOC111119389"	"GO:0008270;GO:0030544"
"LOC111119390"	"GO:0005515;GO:0046872"
"LOC111119392"	"GO:0006511;GO:0008270;GO:0016579;GO:0036459"
"LOC111119393"	"GO:0016491"
"LOC111119391"	"GO:0003676"
"LOC111119394"	"GO:0007005;GO:0031305"
"LOC111119188"	"GO:0005515;GO:0005764;GO:0006027;GO:0008449"
"LOC111119395"	"GO:0003676;GO:0008270;GO:0016779"
"LOC111119396"	"GO:0003676"
"LOC111119397"	"GO:0005509;GO:0016020"
"LOC111119398"	"GO:0004114;GO:0005515;GO:0006144;GO:0007165"
"LOC111119400"	"GO:0004930;GO:0007166;GO:0007186;GO:0016021"
"LOC111119401"	"GO:0005515"
"LOC111119399"	"unknown"
"LOC111119402"	"GO:0000175;GO:0003723;GO:0016075;GO:0051252;GO:0090503"
"LOC111119403"	"unknown"
"LOC111119404"	"GO:0005245;GO:0005891;GO:0070588"
"LOC111119405"	"GO:0005515"
"LOC111119406"	"unknown"
"LOC111119407"	"unknown"
"LOC111119408"	"unknown"
"LOC111119409"	"GO:0004672;GO:0005524;GO:0006468"
"LOC111119410"	"GO:0008270"
"LOC111119411"	"unknown"
"LOC111119412"	"GO:0016021;GO:0016192"
"LOC111119413"	"unknown"
"LOC111119416"	"unknown"
"LOC111119414"	"unknown"
"LOC111119418"	"GO:0004725;GO:0006470;GO:0006570"
"LOC111119419"	"GO:0004970;GO:0006811;GO:0007165;GO:0007268;GO:0016020"
"LOC111119420"	"unknown"
"LOC111119421"	"GO:0005887"
"LOC111119422"	"GO:0007186;GO:0035556"
"LOC111119424"	"GO:0004930;GO:0007186;GO:0016021"
"LOC111119425"	"GO:0004252;GO:0006508"
"LOC111119426"	"unknown"
"LOC111119417"	"unknown"
"LOC111119428"	"unknown"
"LOC111119429"	"unknown"
"LOC111119427"	"unknown"
"LOC111119430"	"GO:0000049;GO:0000162;GO:0004826;GO:0005524;GO:0006432;GO:0006571;GO:0009094;GO:0009328"
"LOC111119431"	"GO:0004560;GO:0006004"
"LOC111119432"	"GO:0004560;GO:0006004"
"LOC111119433"	"GO:0004560;GO:0006004"
"LOC111119434"	"GO:0004560;GO:0006004"
"LOC111119435"	"GO:0004560;GO:0006004"
"LOC111119438"	"unknown"
"LOC111119439"	"GO:0005515"
"LOC111119440"	"GO:0051560"
"LOC111119437"	"GO:0004222;GO:0006508;GO:0008270;GO:0031012"
"LOC111119441"	"GO:0005634;GO:0006915"
"LOC111119442"	"GO:0003676"
